forward_genome_id	backward_genome_id
WP_015177584	WP_011243386
WP_126385210	WP_011243386
WP_011318523	WP_011243386
WP_172819632	WP_011243386
WP_100900308	WP_011243386
WP_168696484	WP_011243386
WP_153228391	WP_011243386
WP_096641587	WP_011243386
WP_015209072	WP_011243386
WP_096668027	WP_011243386
WP_200988118	WP_011243386
WP_168696046	WP_011243386
WP_096578078	WP_011243386
WP_035157385	WP_011243386
WP_096544793	WP_011243386
WP_065710784	WP_011243386
WP_096545531	WP_011243386
WP_017285718	WP_011243386
WP_096676309	WP_011243386
WP_011321200	WP_011243386
WP_012307247	WP_011243386
WP_017804152	WP_011243386
WP_011433017	WP_011243386
WP_096642106	WP_011243386
WP_096594759	WP_011243386
WP_096537859	WP_011243386
WP_168571071	WP_011243386
WP_015213788	WP_011243386
WP_174709950	WP_011243386
WP_068386563	WP_011243386
WP_015190389	WP_011243386
WP_071107601	WP_011243386
WP_096656943	WP_011243386
WP_179074980	WP_011243386
WP_103139035	WP_011243386
WP_015080058	WP_011243386
WP_096691009	WP_011243386
WP_015159927	WP_011243386
WP_152588056	WP_011243386
WP_011057279	WP_011243386
WP_010995786	WP_011243386
WP_012412768	WP_011243386
WP_096682398	WP_011243386
WP_126147047	WP_011243386
WP_015114815	WP_011243386
WP_198807247	WP_011243386
WP_014276791	WP_011243386
WP_096658008	WP_011243386
WP_015151808	WP_011243386
WP_015165295	WP_011243386
WP_096626432	WP_011243386
WP_023172404	WP_011243386
WP_103140327	WP_011243386
WP_015185397	WP_011243386
WP_118168234	WP_011243386
WP_199248723	WP_011243386
WP_026788867	WP_011243386
WP_023172405	WP_011243386
WP_118166364	WP_011243386
WP_096620585	WP_011243386
WP_010996248	WP_011243386
WP_100897241	WP_011243386
WP_035156994	WP_011243386
WP_174708343	WP_011243386
WP_011613293	WP_011243386
WP_015171818	WP_011243386
WP_067769939	WP_011243386
WP_096693003	WP_011243386
WP_080807339	WP_011243386
WP_067765051	WP_011243386
WP_015197127	WP_011243386
WP_096570387	WP_011243386
WP_157462417	WP_011243386
WP_096534953	WP_011243386
WP_012599030	WP_011243386
WP_126384477	WP_011243386
WP_096620237	WP_011243386
WP_012163932	WP_011243386
WP_179072707	WP_011243386
WP_205370150	WP_011243386
WP_015208878	WP_011243386
WP_052369685	WP_011243386
WP_200986991	WP_011243386
WP_106909146	WP_011243386
WP_035759554	WP_011243386
WP_103140328	WP_011243386
WP_008056194	WP_011243386
WP_096574176	WP_011243386
WP_015163894	WP_011243386
WP_067764496	WP_011243386
WP_046660618	WP_011243386
WP_096606904	WP_011243386
WP_096729219	WP_011243386
WP_096558885	WP_011243386
WP_053540380	WP_011243386
WP_070392819	WP_011243386
WP_168694631	WP_011243386
WP_152590137	WP_011243386
WP_013190108	WP_011243386
WP_096676605	WP_011243386
WP_181932798	WP_011243386
WP_179064601	WP_011243386
WP_015126657	WP_011243386
WP_096688836	WP_011243386
WP_015213787	WP_011243386
WP_096732141	WP_011243386
WP_160148622	WP_011243386
WP_068507296	WP_011243386
WP_148220381	WP_011243386
WP_045868086	WP_011243386
WP_096673904	WP_011243386
WP_096535599	WP_011243386
WP_015190051	WP_011243386
WP_206265380	WP_011243386
WP_062246066	WP_011243386
WP_179069346	WP_011243386
WP_187329553	WP_011243386
WP_114080612	WP_011243386
WP_168568975	WP_011243386
WP_015114041	WP_011243386
WP_012627972	WP_011243386
WP_013191618	WP_011243386
WP_066119095	WP_011243386
WP_083305271	WP_011243386
WP_096646626	WP_011243384
WP_096544342	WP_011243384
WP_062434135	WP_011243384
WP_205369951	WP_011243384
WP_002742569	WP_011243384
WP_046661414	WP_011243384
WP_073629962	WP_011243384
WP_015216648	WP_011243384
WP_017287654	WP_011243384
WP_084761986	WP_011243384
WP_103112961	WP_011243384
WP_011428975	WP_011243384
WP_156824022	WP_011243384
WP_041763474	WP_011243384
WP_100897463	WP_011243384
WP_172354211	WP_011243384
WP_066115460	WP_011243384
WP_200986860	WP_011243384
WP_068509558	WP_011243384
WP_011320844	WP_011243384
WP_096578570	WP_011243384
WP_012630070	WP_011243384
WP_096565105	WP_011243384
WP_015126281	WP_011243384
WP_208676818	WP_011243384
WP_012954025	WP_011243384
WP_042153163	WP_011243384
WP_065713979	WP_011243384
WP_119259851	WP_011243384
WP_015184038	WP_011243384
WP_026788946	WP_011243384
WP_011316509	WP_011243384
WP_009545190	WP_011243384
WP_006622661	WP_011243384
WP_053537945	WP_011243384
WP_071107260	WP_011243384
WP_206268262	WP_011243384
WP_015203158	WP_011243384
WP_015118137	WP_011243384
WP_010995725	WP_011243384
WP_015160234	WP_011243384
WP_045868562	WP_011243384
WP_179064741	WP_011243384
WP_065716463	WP_011243384
WP_015189411	WP_011243384
WP_015133748	WP_011243384
WP_012307137	WP_011243384
WP_062247030	WP_011243384
WP_152588223	WP_011243384
WP_011316887	WP_011243384
WP_012595211	WP_011243384
WP_199247535	WP_011243384
WP_015155355	WP_011243384
WP_148763660	WP_011243384
WP_104908143	WP_011243384
WP_070396027	WP_011243384
WP_035154655	WP_011243384
WP_015176937	WP_011243384
WP_126147046	WP_011243384
WP_015113976	WP_011243384
WP_119260100	WP_011243384
WP_205370614	WP_011243384
WP_100899458	WP_011243384
WP_015189560	WP_011243384
WP_044106593	WP_011243384
WP_162329013	WP_011243384
WP_096717257	WP_011243384
WP_010873254	WP_011243384
WP_068507165	WP_011243384
WP_015218177	WP_011243384
WP_167719290	WP_011243384
WP_208679048	WP_011243384
WP_044106283	WP_011243384
WP_017294423	WP_011243384
WP_100902842	WP_011243384
WP_158198613	WP_011243384
WP_015225522	WP_011243384
WP_015228780	WP_011243384
WP_066349406	WP_011243384
WP_103111781	WP_011243384
WP_041436389	WP_011243384
WP_096555065	WP_011243384
WP_096587788	WP_011243384
WP_012162583	WP_011243384
WP_065710724	WP_011243384
WP_096731493	WP_011243384
WP_082127295	WP_011243384
WP_162328575	WP_011243384
WP_028947802	WP_011243384
WP_096562995	WP_011243384
WP_026788103	WP_011243384
WP_167718956	WP_011243384
WP_068384416	WP_011243384
WP_030007174	WP_011243384
WP_015955264	WP_011243384
WP_152591870	WP_011243384
WP_094331437	WP_011243384
WP_029681850	WP_011243384
WP_015194977	WP_011243384
WP_179066464	WP_011243384
WP_015151877	WP_011243384
WP_181932024	WP_011243384
WP_035759426	WP_011243384
WP_106908400	WP_011243384
WP_012307069	WP_011243384
WP_015185187	WP_011243384
WP_014274114	WP_011243384
WP_015169334	WP_011243384
WP_012595784	WP_011243384
WP_060833022	WP_011243384
WP_126387688	WP_011243384
WP_067769153	WP_011243384
WP_015187961	WP_011243384
WP_062288446	WP_011243384
WP_015194716	WP_011243384
WP_138073308	WP_011243384
WP_187707265	WP_011243384
WP_042154555	WP_011243384
WP_048895310	WP_011243384
WP_024124346	WP_011243384
WP_096657110	WP_011243384
WP_013323508	WP_011243384
WP_017294094	WP_011243384
WP_015221170	WP_011243384
WP_035737764	WP_011243384
WP_062433993	WP_011243384
WP_046661358	WP_011243384
WP_015137332	WP_011243384
WP_096680440	WP_011243384
WP_179074611	WP_011243384
WP_013323788	WP_011243384
WP_082720516	WP_011243384
WP_174711616	WP_011243384
WP_118163804	WP_011243384
WP_011612474	WP_011243384
WP_179050163	WP_011243384
WP_017288347	WP_011243384
WP_071454491	WP_011243384
WP_096719515	WP_011243384
WP_071105847	WP_011243384
WP_096551288	WP_011243384
WP_067770214	WP_011243384
WP_066343366	WP_011243384
WP_010996172	WP_011243384
WP_015131840	WP_011243384
WP_096620738	WP_011243384
WP_006196646	WP_011243384
WP_096385513	WP_011243384
WP_080810246	WP_011243384
WP_015175017	WP_011243384
WP_096575523	WP_011243384
WP_146294364	WP_011243384
WP_206200472	WP_011243384
WP_012162500	WP_011243384
WP_172358156	WP_011243384
WP_114081697	WP_011243384
WP_012409033	WP_011243384
WP_015198982	WP_011243384
WP_070394582	WP_011243384
WP_002760841	WP_011243384
WP_096596676	WP_011243384
WP_041804386	WP_011243384
WP_011144110	WP_011243384
WP_015166283	WP_011243384
WP_099799368	WP_011243384
WP_015144949	WP_011243384
WP_065714476	WP_011243384
WP_023172440	WP_011243384
WP_071818235	WP_011243384
WP_068389362	WP_011243384
WP_096688498	WP_011243384
WP_181495991	WP_011243384
WP_002741251	WP_011243384
WP_103136357	WP_011243384
WP_011056993	WP_011243384
WP_013192510	WP_011243384
WP_015173214	WP_011243384
WP_126985010	WP_011243384
WP_171976864	WP_011243384
WP_096664262	WP_011243384
WP_015956128	WP_011243384
WP_198807613	WP_011243384
WP_179050768	WP_011243384
WP_045874168	WP_011243384
WP_024545524	WP_011243384
WP_096537811	WP_011243384
WP_028947149	WP_011243384
WP_011316902	WP_011243384
WP_096677669	WP_011243384
WP_015078165	WP_011243384
WP_096624479	WP_011243384
WP_096726919	WP_011243384
WP_068515644	WP_011243384
WP_149821336	WP_011243384
WP_010873741	WP_011243384
WP_107806476	WP_011243384
WP_096381652	WP_011243384
WP_008203478	WP_011243384
WP_041392868	WP_011243384
WP_015207961	WP_011243384
WP_011243384	WP_011243384
WP_017324223	WP_011243384
WP_002801135	WP_011243384
WP_179074715	WP_011243359
WP_051033191	WP_011243359
WP_096567287	WP_011243359
WP_012595525	WP_011243359
WP_096536589	WP_011243359
WP_096556423	WP_011243359
WP_073633582	WP_011243359
WP_015196717	WP_011243359
WP_198405945	WP_011243359
WP_103136880	WP_011243359
WP_096593202	WP_011243359
WP_017324308	WP_011243359
WP_186570379	WP_011243359
WP_174711213	WP_011243359
WP_065716778	WP_011243359
WP_062245488	WP_011243359
WP_096675220	WP_011243359
WP_015161834	WP_011243359
WP_179051630	WP_011243359
WP_096624720	WP_011243359
WP_011127596	WP_011243359
WP_015157861	WP_011243359
WP_086936338	WP_011243359
WP_174711840	WP_011243359
WP_012307645	WP_011243359
WP_167726138	WP_011243359
WP_065713815	WP_011243359
WP_148763920	WP_011243359
WP_015135271	WP_011243359
WP_185189383	WP_011243359
WP_096681399	WP_011243359
WP_096624193	WP_011243359
WP_186575056	WP_011243359
WP_015132976	WP_011243359
WP_179065481	WP_011243359
WP_148202782	WP_011243359
WP_083774742	WP_011243359
WP_010994438	WP_011243359
WP_015131859	WP_011243359
WP_179065204	WP_011243359
WP_200987033	WP_011243359
WP_067775029	WP_011243359
WP_012306876	WP_011243359
WP_199249237	WP_011243359
WP_015146034	WP_011243359
WP_119260800	WP_011243359
WP_186480930	WP_011243359
WP_015182708	WP_011243359
WP_172891238	WP_011243359
WP_172358621	WP_011243359
WP_096547705	WP_011243359
WP_186482844	WP_011243359
WP_200990181	WP_011243359
WP_149820032	WP_011243359
WP_197153566	WP_011243359
WP_062288967	WP_011243359
WP_045869010	WP_011243359
WP_186538011	WP_011243359
WP_009546779	WP_011243359
WP_188020885	WP_011243359
WP_015218922	WP_011243359
WP_015191400	WP_011243359
WP_068382520	WP_011243359
WP_179049713	WP_011243359
WP_015229796	WP_011243359
WP_045870948	WP_011243359
WP_066344280	WP_011243359
WP_174712053	WP_011243359
WP_015183697	WP_011243359
WP_006617167	WP_011243359
WP_044106735	WP_011243359
WP_186518677	WP_011243359
WP_114083744	WP_011243359
WP_096690622	WP_011243359
WP_186582878	WP_011243359
WP_015189874	WP_011243359
WP_096643674	WP_011243359
WP_174783090	WP_011243359
WP_015171213	WP_011243359
WP_015201267	WP_011243359
WP_096551699	WP_011243359
WP_206266483	WP_011243359
WP_038543872	WP_011243359
WP_024544457	WP_011243359
WP_011318885	WP_011243359
WP_167724049	WP_011243359
WP_186545836	WP_011243359
WP_152589453	WP_011243359
WP_208678195	WP_011243359
WP_015191327	WP_011243359
WP_096387874	WP_011243359
WP_138073152	WP_011243359
WP_197165362	WP_011243359
WP_186525469	WP_011243359
WP_181932153	WP_011243359
WP_011144127	WP_011243359
WP_014274916	WP_011243359
WP_073632895	WP_011243359
WP_096539421	WP_011243359
WP_009457419	WP_011243359
WP_206201219	WP_011243359
WP_186513367	WP_011243359
WP_186512788	WP_011243359
WP_015167358	WP_011243359
WP_011057222	WP_011243359
WP_041456811	WP_011243359
WP_015083520	WP_011243359
WP_199248189	WP_011243359
WP_010998952	WP_011243359
WP_015213998	WP_011243359
WP_011056042	WP_011243359
WP_062293285	WP_011243359
WP_096549522	WP_011243359
WP_096622120	WP_011243359
WP_179074844	WP_011243359
WP_010872540	WP_011243359
WP_068383382	WP_011243359
WP_186493653	WP_011243359
WP_096572171	WP_011243359
WP_068511557	WP_011243359
WP_198805265	WP_011243359
WP_198288510	WP_011243359
WP_096656228	WP_011243359
WP_006850932	WP_011243359
WP_015208364	WP_011243359
WP_096418224	WP_011243359
WP_015189310	WP_011243359
WP_053538285	WP_011243359
WP_012409870	WP_011243359
WP_094330136	WP_011243359
WP_181932118	WP_011243359
WP_103135679	WP_011243359
WP_012408401	WP_011243359
WP_038553774	WP_011243359
WP_172891227	WP_011243359
WP_017295027	WP_011243359
WP_080805499	WP_011243359
WP_096591604	WP_011243359
WP_096582358	WP_011243359
WP_096674457	WP_011243359
WP_087067624	WP_011243359
WP_068388564	WP_011243359
WP_062244500	WP_011243359
WP_096693024	WP_011243359
WP_015141541	WP_011243359
WP_104907937	WP_011243359
WP_186498984	WP_011243359
WP_041781136	WP_011243359
WP_096730914	WP_011243359
WP_071106404	WP_011243359
WP_186471440	WP_011243359
WP_179065903	WP_011243359
WP_096643151	WP_011243359
WP_071800078	WP_011243359
WP_011618912	WP_011243359
WP_185188063	WP_011243359
WP_100903156	WP_011243359
WP_015150381	WP_011243359
WP_179047491	WP_011243359
WP_017294732	WP_011243359
WP_181928920	WP_011243359
WP_006194205	WP_011243359
WP_187706830	WP_011243359
WP_156820052	WP_011243359
WP_186587724	WP_011243359
WP_197524609	WP_011243359
WP_100898942	WP_011243359
WP_015128305	WP_011243359
WP_070394774	WP_011243359
WP_186696992	WP_011243359
WP_068508438	WP_011243359
WP_152589678	WP_011243359
WP_015111922	WP_011243359
WP_096717321	WP_011243359
WP_096723796	WP_011243359
WP_015206282	WP_011243359
WP_186590153	WP_011243359
WP_015156658	WP_011243359
WP_096678148	WP_011243359
WP_065710538	WP_011243359
WP_104905153	WP_011243359
WP_099799518	WP_011243359
WP_015217986	WP_011243359
WP_035149074	WP_011243359
WP_119259571	WP_011243359
WP_181495326	WP_011243359
WP_015209041	WP_011243359
WP_067765470	WP_011243359
WP_172353985	WP_011243359
WP_167722075	WP_011243359
WP_012953462	WP_011243359
WP_065716303	WP_011243359
WP_206263573	WP_011243359
WP_010303646	WP_011243359
WP_012164717	WP_011243359
WP_096726628	WP_011243359
WP_190274423	WP_011243359
WP_187705431	WP_011243359
WP_015215417	WP_011243359
WP_015171621	WP_011243359
WP_197723341	WP_011243359
WP_168174256	WP_011243359
WP_015115706	WP_011243359
WP_015196915	WP_011243359
WP_096557843	WP_011243359
WP_024124245	WP_011243359
WP_162329207	WP_011243359
WP_096568267	WP_011243359
WP_096573760	WP_011243359
WP_006196308	WP_011243359
WP_015213742	WP_011243359
WP_066347943	WP_011243359
WP_015122967	WP_011243359
WP_006620762	WP_011243359
WP_010874043	WP_011243359
WP_017289930	WP_011243359
WP_044292560	WP_011243359
WP_012409318	WP_011243359
WP_186549963	WP_011243359
WP_096573436	WP_011243359
WP_126147034	WP_011243359
WP_200987596	WP_011243359
WP_017285980	WP_011243359
WP_206201134	WP_011243359
WP_015186640	WP_011243359
WP_096587260	WP_011243359
WP_083853559	WP_011243359
WP_011319303	WP_011243359
WP_096603483	WP_011243359
WP_096596720	WP_011243359
WP_096675710	WP_011243359
WP_186991869	WP_011243359
WP_046814746	WP_011243359
WP_041424870	WP_011243359
WP_210437272	WP_011243359
WP_081694449	WP_011243359
WP_065714181	WP_011243359
WP_146296936	WP_011243359
WP_012628941	WP_011243359
WP_015225048	WP_011243359
WP_028948371	WP_011243359
WP_011364888	WP_011243359
WP_011243359	WP_011243359
WP_042202714	WP_011243359
WP_006618408	WP_011243359
WP_094332959	WP_011243359
WP_007100242	WP_011243359
WP_096571551	WP_011243359
WP_017290466	WP_011243359
WP_015174837	WP_011243359
WP_144050225	WP_011243359
WP_179071334	WP_011243359
WP_096572686	WP_011243359
WP_118168048	WP_011243359
WP_041555438	WP_011243359
WP_096566390	WP_011243359
WP_010999406	WP_011243359
WP_096727694	WP_011243359
WP_150884746	WP_011243359
WP_126387309	WP_011243359
WP_070391914	WP_011243359
WP_186492322	WP_011243359
WP_126986153	WP_011243359
WP_197153948	WP_011243359
WP_181495406	WP_011243359
WP_048346219	WP_011243359
WP_015144423	WP_011243359
WP_015140474	WP_011243359
WP_015147468	WP_011243359
WP_104908423	WP_011243359
WP_045871928	WP_011243359
WP_096583638	WP_011243359
WP_083891417	WP_011243359
WP_015119798	WP_011243359
WP_206264875	WP_011243359
WP_096693444	WP_011243359
WP_096606673	WP_011243359
WP_096581910	WP_011243359
WP_015199896	WP_011243359
WP_053538873	WP_011243359
WP_096661269	WP_011243359
WP_187293924	WP_011243359
WP_186510124	WP_011243359
WP_015157006	WP_011243359
WP_015078444	WP_011243359
WP_186594481	WP_011243359
WP_015156977	WP_011243359
WP_071453209	WP_011243359
WP_096645481	WP_011243359
WP_015205295	WP_011243359
WP_186540886	WP_011243359
WP_114080900	WP_011243359
WP_015131704	WP_011243359
WP_096589265	WP_011243359
WP_015146745	WP_011243359
WP_080805809	WP_011243359
WP_081846453	WP_011243359
WP_096382048	WP_011243359
WP_186469153	WP_011243359
WP_043696774	WP_011243359
WP_130128715	WP_011243359
WP_066121272	WP_011243359
WP_013192083	WP_011243359
WP_062297958	WP_011243359
WP_172357613	WP_011243359
WP_006625684	WP_011243359
WP_006668034	WP_011243359
WP_186495828	WP_011243359
WP_066119890	WP_011243359
WP_071103877	WP_011243359
WP_114082245	WP_011243359
WP_096730166	WP_011243359
WP_024124015	WP_011243359
WP_169268646	WP_011243359
WP_103139377	WP_011243359
WP_168570608	WP_011243359
WP_015116066	WP_011243359
WP_197211558	WP_011243359
WP_208674895	WP_011243359
WP_171975222	WP_011243359
WP_096577481	WP_011243359
WP_198805615	WP_011243359
WP_012629447	WP_011243359
WP_149820201	WP_011243359
WP_008050783	WP_011243359
WP_068511876	WP_011243359
WP_186495345	WP_011377610
WP_096670940	WP_011377610
WP_186512766	WP_011377610
WP_015193482	WP_011377610
WP_096534298	WP_011377610
WP_096556421	WP_011377610
WP_107805935	WP_011377610
WP_006619525	WP_011377610
WP_006197945	WP_011377610
WP_146294409	WP_011377610
WP_096645480	WP_011377610
WP_148207777	WP_011377610
WP_015182707	WP_011377610
WP_015785214	WP_011377610
WP_012165413	WP_011377610
WP_043696442	WP_011377610
WP_096568349	WP_011377610
WP_006196795	WP_011377610
WP_096623977	WP_011377610
WP_096575332	WP_011377610
WP_186537604	WP_011377610
WP_015108288	WP_011377610
WP_168571703	WP_011377610
WP_096599728	WP_011377610
WP_041457484	WP_011377610
WP_103139662	WP_011377610
WP_011128173	WP_011377610
WP_084739232	WP_011377610
WP_071455375	WP_011377610
WP_053539587	WP_011377610
WP_096622599	WP_011377610
WP_067776027	WP_011377610
WP_015230239	WP_011377610
WP_096581908	WP_011377610
WP_035151307	WP_011377610
WP_011130047	WP_011377610
WP_096540174	WP_011377610
WP_041462560	WP_011377610
WP_086936161	WP_011377610
WP_013193116	WP_011377610
WP_179047492	WP_011377610
WP_015146746	WP_011377610
WP_186699521	WP_011377610
WP_119259572	WP_011377610
WP_186572297	WP_011377610
WP_073629512	WP_011377610
WP_114083780	WP_011377610
WP_049692139	WP_011377610
WP_168570508	WP_011377610
WP_186510568	WP_011377610
WP_206200976	WP_011377610
WP_017290465	WP_011377610
WP_066118586	WP_011377610
WP_208674748	WP_011377610
WP_067764688	WP_011377610
WP_181932154	WP_011377610
WP_038544560	WP_011377610
WP_023175445	WP_011377610
WP_200989985	WP_011377610
WP_015226734	WP_011377610
WP_130129211	WP_011377610
WP_035156252	WP_011377610
WP_104904684	WP_011377610
WP_073635009	WP_011377610
WP_084762194	WP_011377610
WP_202972076	WP_011377610
WP_126986507	WP_011377610
WP_206266482	WP_011377610
WP_045172915	WP_011377610
WP_015111962	WP_011377610
WP_057177104	WP_011377610
WP_188020532	WP_011377610
WP_081431521	WP_011377610
WP_186511472	WP_011377610
WP_208821866	WP_011377610
WP_096577106	WP_011377610
WP_174709639	WP_011377610
WP_186588677	WP_011377610
WP_096728324	WP_011377610
WP_015154400	WP_011377610
WP_066115077	WP_011377610
WP_096599100	WP_011377610
WP_015162388	WP_011377610
WP_015190375	WP_011377610
WP_186468722	WP_011377610
WP_170951968	WP_011377610
WP_010994963	WP_011377610
WP_104899843	WP_011377610
WP_200988986	WP_011377610
WP_096556814	WP_011377610
WP_045871574	WP_011377610
WP_015140988	WP_011377610
WP_179068069	WP_011377610
WP_179065902	WP_011377610
WP_045871929	WP_011377610
WP_096719355	WP_011377610
WP_062242747	WP_011377610
WP_104908424	WP_011377610
WP_172355113	WP_011377610
WP_015205356	WP_011377610
WP_042154413	WP_011377610
WP_096385181	WP_011377610
WP_149820463	WP_011377610
WP_012629448	WP_011377610
WP_103139376	WP_011377610
WP_006625170	WP_011377610
WP_015132975	WP_011377610
WP_096619997	WP_011377610
WP_015124166	WP_011377610
WP_009545988	WP_011377610
WP_119260166	WP_011377610
WP_087067029	WP_011377610
WP_015131696	WP_011377610
WP_062435091	WP_011377610
WP_012412250	WP_011377610
WP_096606671	WP_011377610
WP_010872013	WP_011377610
WP_015122345	WP_011377610
WP_096419009	WP_011377610
WP_017295737	WP_011377610
WP_171976540	WP_011377610
WP_197148982	WP_011377610
WP_186522733	WP_011377610
WP_198166552	WP_011377610
WP_015176137	WP_011377610
WP_179072944	WP_011377610
WP_062288145	WP_011377610
WP_096555195	WP_011377610
WP_162329716	WP_011377610
WP_044107489	WP_011377610
WP_096728930	WP_011377610
WP_197155925	WP_011377610
WP_148763593	WP_011377610
WP_149821285	WP_011377610
WP_100897299	WP_011377610
WP_186572742	WP_011377610
WP_167718078	WP_011377610
WP_118164458	WP_011377610
WP_206266194	WP_011377610
WP_011933113	WP_011377610
WP_096678807	WP_011377610
WP_015169083	WP_011377610
WP_186593706	WP_011377610
WP_051021103	WP_011377610
WP_068384757	WP_011377610
WP_015202952	WP_011377610
WP_011321303	WP_011377610
WP_186585658	WP_011377610
WP_010996688	WP_011377610
WP_186991418	WP_011377610
WP_015199719	WP_011377610
WP_006624410	WP_011377610
WP_015111431	WP_011377610
WP_062289063	WP_011377610
WP_017287273	WP_011377610
WP_069074093	WP_011377610
WP_068389632	WP_011377610
WP_148767138	WP_011377610
WP_011056604	WP_011377610
WP_012409691	WP_011377610
WP_096547546	WP_011377610
WP_015208365	WP_011377610
WP_065716779	WP_011377610
WP_065714182	WP_011377610
WP_015144422	WP_011377610
WP_011317437	WP_011377610
WP_041233606	WP_011377610
WP_179047095	WP_011377610
WP_096642368	WP_011377610
WP_096674361	WP_011377610
WP_096658507	WP_011377610
WP_073627839	WP_011377610
WP_200987034	WP_011377610
WP_186591023	WP_011377610
WP_015213997	WP_011377610
WP_015172386	WP_011377610
WP_081581042	WP_011377610
WP_062247764	WP_011377610
WP_173402243	WP_011377610
WP_096565733	WP_011377610
WP_015133967	WP_011377610
WP_015157858	WP_011377610
WP_012305772	WP_011377610
WP_042466128	WP_011377610
WP_096694386	WP_011377610
WP_081593672	WP_011377610
WP_186496076	WP_011377610
WP_012307646	WP_011377610
WP_181495208	WP_011377610
WP_096587189	WP_011377610
WP_096694038	WP_011377610
WP_083544678	WP_011377610
WP_024545669	WP_011377610
WP_066346345	WP_011377610
WP_174710897	WP_011377610
WP_099436587	WP_011377610
WP_096721114	WP_011377610
WP_168695000	WP_011377610
WP_062431740	WP_011377610
WP_049749456	WP_011377610
WP_073632917	WP_011377610
WP_168696657	WP_011377610
WP_206264651	WP_011377610
WP_015172720	WP_011377610
WP_096668109	WP_011377610
WP_198805266	WP_011377610
WP_010874042	WP_011377610
WP_015206872	WP_011377610
WP_015218834	WP_011377610
WP_185187757	WP_011377610
WP_066342733	WP_011377610
WP_096571848	WP_011377610
WP_015131860	WP_011377610
WP_011377610	WP_011377610
WP_144051405	WP_011377610
WP_011431558	WP_011377610
WP_015137023	WP_011377610
WP_011144259	WP_011377610
WP_114084075	WP_011377610
WP_038026389	WP_011377610
WP_186515626	WP_011377610
WP_114085102	WP_011377610
WP_015184595	WP_011377610
WP_015193592	WP_011377610
WP_096570471	WP_011377610
WP_015122285	WP_011377610
WP_082727186	WP_011377610
WP_096567111	WP_011377610
WP_179071296	WP_011377610
WP_044197613	WP_011377610
WP_096587259	WP_011377610
WP_198807708	WP_011377610
WP_157260208	WP_011377610
WP_028949060	WP_011377610
WP_197170298	WP_011377610
WP_205369817	WP_011377610
WP_011057385	WP_011377610
WP_015151777	WP_011377610
WP_068514683	WP_011377610
WP_181495160	WP_011377610
WP_206200705	WP_011377610
WP_051039214	WP_011377610
WP_083774760	WP_011377610
WP_015083521	WP_011377610
WP_096726629	WP_011377610
WP_099799870	WP_011377610
WP_017290035	WP_011377610
WP_104909522	WP_011377610
WP_186597629	WP_011377610
WP_006617347	WP_011377610
WP_104900356	WP_011377610
WP_174711841	WP_011377610
WP_100901015	WP_011377610
WP_118164643	WP_011377610
WP_197212032	WP_011377610
WP_096690623	WP_011377610
WP_015156657	WP_011377610
WP_096541668	WP_011377610
WP_088430776	WP_011377610
WP_017325050	WP_011377610
WP_179063681	WP_011377610
WP_186492622	WP_011377610
WP_186550763	WP_011377610
WP_171976846	WP_011377610
WP_015186971	WP_011377610
WP_150882595	WP_011377610
WP_096660257	WP_011377610
WP_096682678	WP_011377610
WP_010994912	WP_011377610
WP_010308908	WP_011377610
WP_186498054	WP_011377610
WP_103135497	WP_011377610
WP_096591606	WP_011377610
WP_080809235	WP_011377610
WP_096643364	WP_011377610
WP_011317344	WP_011377610
WP_065715732	WP_011377610
WP_126985147	WP_011377610
WP_011359848	WP_011377610
WP_179074845	WP_011377610
WP_015190568	WP_011377610
WP_096674614	WP_011377610
WP_199248190	WP_011377610
WP_042465302	WP_011377610
WP_015183139	WP_011377610
WP_012629347	WP_011377610
WP_015116065	WP_011377610
WP_126387311	WP_011377610
WP_015196828	WP_011377610
WP_083374196	WP_011377610
WP_187705146	WP_011377610
WP_096588549	WP_011377610
WP_202970578	WP_011377610
WP_096575616	WP_011377610
WP_015196913	WP_011377610
WP_015142067	WP_011377610
WP_199246887	WP_011377610
WP_045870238	WP_011377610
WP_096727693	WP_011377610
WP_096379358	WP_011377610
WP_172354291	WP_011377610
WP_041426531	WP_011377610
WP_096573435	WP_011377610
WP_179049215	WP_011377610
WP_015178083	WP_011377610
WP_186499934	WP_011377610
WP_011434038	WP_011377610
WP_181928292	WP_011377610
WP_155823772	WP_011377610
WP_186485605	WP_011377610
WP_131455337	WP_011377610
WP_065712883	WP_011377610
WP_186545707	WP_011377610
WP_096571442	WP_011377610
WP_084782737	WP_011377610
WP_162327680	WP_011377610
WP_138072088	WP_011377610
WP_167726759	WP_011377610
WP_017287184	WP_011377610
WP_062247348	WP_011377610
WP_024125684	WP_011377610
WP_012409319	WP_011377610
WP_048346519	WP_011377610
WP_186479089	WP_011377610
WP_197163118	WP_011377610
WP_053538874	WP_011377610
WP_186586055	WP_011377610
WP_168568621	WP_011377614
WP_096691279	WP_011377614
WP_194198715	WP_011377614
WP_042504041	WP_011377614
WP_015198640	WP_011377614
WP_015157643	WP_011377614
WP_011129385	WP_011377614
WP_015220856	WP_011377614
WP_164929449	WP_011377614
WP_084111886	WP_011377614
WP_015170632	WP_011377614
WP_096575002	WP_011377614
WP_015147754	WP_011377614
WP_096683811	WP_011377614
WP_186496588	WP_011377614
WP_185186482	WP_011377614
WP_082127269	WP_011377614
WP_118162240	WP_011377614
